,time,weather,Humidity,wind,temp,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
1881,"12:50 amMon, Oct 1",Clear.,"30.18 ""Hg",9 mph,48ʡF,1707.0,1417.0,1164.0,926.0,661.0,220.0,
1882,1:50 am,Clear.,"30.18 ""Hg",9 mph,48ʡF,1708.0,1418.0,1165.0,927.0,662.0,221.0,
1883,2:50 am,Clear.,"30.18 ""Hg",8 mph,46ʡF,1709.0,1419.0,1166.0,928.0,663.0,222.0,
1884,3:50 am,Clear.,"30.21 ""Hg",7 mph,45ʡF,1710.0,1420.0,1167.0,929.0,664.0,223.0,
1885,4:50 am,Clear.,"30.21 ""Hg",7 mph,45ʡF,1711.0,1421.0,1168.0,930.0,665.0,224.0,
1886,5:50 am,Clear.,"30.24 ""Hg",6 mph,45ʡF,1712.0,1422.0,1169.0,931.0,666.0,225.0,
1887,6:50 am,Clear.,"30.27 ""Hg",6 mph,43ʡF,1713.0,1423.0,1170.0,932.0,667.0,226.0,
1888,7:50 am,Sunny.,"30.30 ""Hg",6 mph,43ʡF,1714.0,1424.0,1171.0,933.0,668.0,227.0,
1889,8:50 am,Sunny.,"30.30 ""Hg",9 mph,46ʡF,1715.0,1425.0,1172.0,934.0,669.0,228.0,
1890,9:50 am,Passing clouds.,"30.33 ""Hg",12 mph,50ʡF,1716.0,1426.0,1173.0,935.0,670.0,229.0,
1891,10:50 am,Passing clouds.,"30.33 ""Hg",12 mph,52ʡF,1717.0,1427.0,1174.0,936.0,671.0,230.0,
1892,11:50 am,Passing clouds.,"30.33 ""Hg",12 mph,54ʡF,1718.0,1428.0,1175.0,937.0,672.0,231.0,
1893,12:50 pm,Passing clouds.,"30.33 ""Hg",13 mph,55ʡF,1719.0,1429.0,1176.0,938.0,673.0,232.0,
1894,1:50 pm,Sunny.,"30.33 ""Hg",13 mph,57ʡF,1720.0,1430.0,1177.0,939.0,674.0,233.0,
1895,2:50 pm,Sunny.,"30.33 ""Hg",12 mph,55ʡF,1721.0,1431.0,1178.0,940.0,675.0,234.0,
1896,3:50 pm,Sunny.,"30.30 ""Hg",12 mph,57ʡF,1722.0,1432.0,1179.0,941.0,676.0,235.0,
1897,4:50 pm,Broken clouds.,"30.30 ""Hg",8 mph,57ʡF,1723.0,1433.0,1180.0,942.0,677.0,236.0,
1898,5:50 pm,Partly sunny.,"30.30 ""Hg",8 mph,57ʡF,1724.0,1434.0,1181.0,943.0,678.0,237.0,
1899,6:50 pm,Clear.,"30.27 ""Hg",5 mph,55ʡF,1725.0,1435.0,1182.0,944.0,679.0,238.0,
1900,7:50 pm,Clear.,"30.27 ""Hg",6 mph,55ʡF,1726.0,1436.0,1183.0,945.0,680.0,239.0,
1901,8:50 pm,Clear.,"30.27 ""Hg",6 mph,55ʡF,1727.0,1437.0,1184.0,946.0,681.0,240.0,
1902,9:50 pm,Clear.,"30.24 ""Hg",8 mph,54ʡF,1728.0,1438.0,1185.0,947.0,682.0,241.0,
1903,10:50 pm,Overcast.,"30.24 ""Hg",10 mph,54ʡF,1729.0,1439.0,1186.0,948.0,683.0,242.0,
1904,11:50 pm,Passing clouds.,"30.24 ""Hg",8 mph,52ʡF,1730.0,1440.0,1187.0,949.0,684.0,243.0,
1905,"12:50 amWed, Nov 1",Passing clouds.,"30.18 ""Hg",3 mph,46ʡF,1731.0,1441.0,1188.0,950.0,685.0,244.0,
1906,1:50 am,Passing clouds.,"30.18 ""Hg",2 mph,46ʡF,1732.0,1442.0,1189.0,951.0,686.0,245.0,
1907,2:50 am,Passing clouds.,"30.15 ""Hg",2 mph,46ʡF,1733.0,1443.0,1190.0,952.0,687.0,246.0,
1908,3:50 am,Overcast.,"30.15 ""Hg",3 mph,46ʡF,1734.0,1444.0,1191.0,953.0,688.0,247.0,
1909,4:50 am,Overcast.,"30.15 ""Hg",2 mph,45ʡF,1735.0,1445.0,1192.0,954.0,689.0,248.0,
1910,5:50 am,Passing clouds.,"30.15 ""Hg",1 mph,46ʡF,1736.0,1446.0,1193.0,955.0,690.0,249.0,
1911,6:50 am,Fog.,"30.15 ""Hg",1 mph,45ʡF,1737.0,1447.0,1194.0,956.0,691.0,250.0,
1912,7:12 am,Partly sunny.,"30.15 ""Hg",No wind,43ʡF,1738.0,1448.0,1195.0,957.0,692.0,251.0,
1913,7:50 am,Fog.,"30.15 ""Hg",1 mph,45ʡF,1739.0,1449.0,1196.0,958.0,693.0,252.0,
1914,8:50 am,Fog.,"30.15 ""Hg",2 mph,48ʡF,1740.0,1450.0,1197.0,959.0,694.0,253.0,
1915,9:50 am,Sunny.,"30.12 ""Hg",6 mph,54ʡF,1741.0,1451.0,1198.0,960.0,695.0,254.0,
1916,10:50 am,Sunny.,"30.12 ""Hg",6 mph,55ʡF,1742.0,1452.0,1199.0,961.0,696.0,255.0,
1917,11:50 am,Sunny.,"30.09 ""Hg",6 mph,57ʡF,1743.0,1453.0,1200.0,962.0,697.0,256.0,
1918,12:50 pm,Sunny.,"30.07 ""Hg",6 mph,59ʡF,1744.0,1454.0,1201.0,963.0,698.0,257.0,
1919,1:50 pm,Sunny.,"30.04 ""Hg",7 mph,61ʡF,1745.0,1455.0,1202.0,964.0,699.0,258.0,
1920,2:50 pm,Sunny.,"30.04 ""Hg",6 mph,59ʡF,1746.0,1456.0,1203.0,965.0,700.0,259.0,
1921,3:50 pm,Sunny.,"30.01 ""Hg",5 mph,59ʡF,1747.0,1457.0,1204.0,966.0,701.0,260.0,
1922,4:50 pm,Clear.,"30.01 ""Hg",1 mph,54ʡF,1748.0,1458.0,1205.0,967.0,702.0,261.0,
1923,5:50 pm,Clear.,"30.01 ""Hg",6 mph,54ʡF,1749.0,1459.0,1206.0,968.0,703.0,262.0,
1924,6:50 pm,Clear.,"30.01 ""Hg",5 mph,52ʡF,1750.0,1460.0,1207.0,969.0,704.0,263.0,
1925,7:50 pm,Clear.,"29.98 ""Hg",5 mph,48ʡF,1751.0,1461.0,1208.0,970.0,705.0,264.0,
1926,8:50 pm,Clear.,"29.98 ""Hg",2 mph,45ʡF,1752.0,1462.0,1209.0,971.0,706.0,265.0,
1927,9:50 pm,Fog.,"29.98 ""Hg",1 mph,41ʡF,1753.0,1463.0,1210.0,972.0,707.0,266.0,
1928,10:50 pm,Clear.,"29.98 ""Hg",2 mph,39ʡF,1754.0,1464.0,1211.0,973.0,708.0,267.0,
1929,11:50 pm,Clear.,"29.98 ""Hg",1 mph,39ʡF,1755.0,1465.0,1212.0,974.0,709.0,268.0,
1930,"12:50 amThu, Nov 1",Partly cloudy.,"29.65 ""Hg",6 mph,50ʡF,1756.0,1466.0,1213.0,975.0,710.0,269.0,
1931,1:50 am,Passing clouds.,"29.62 ""Hg",7 mph,50ʡF,1757.0,1467.0,1214.0,976.0,711.0,270.0,
1932,2:50 am,Passing clouds.,"29.62 ""Hg",3 mph,50ʡF,1758.0,1468.0,1215.0,977.0,712.0,271.0,
1933,3:50 am,Partly cloudy.,"29.62 ""Hg",3 mph,50ʡF,1759.0,1469.0,1216.0,978.0,713.0,272.0,
1934,4:50 am,Partly cloudy.,"29.59 ""Hg",3 mph,50ʡF,1760.0,1470.0,1217.0,979.0,714.0,273.0,
1935,5:50 am,Partly cloudy.,"29.62 ""Hg",2 mph,50ʡF,1761.0,1471.0,1218.0,980.0,715.0,274.0,
1936,6:50 am,Fog.,"29.62 ""Hg",2 mph,50ʡF,1762.0,1472.0,1219.0,981.0,716.0,275.0,
1937,7:50 am,Light rain. Partly sunny.,"29.62 ""Hg",3 mph,50ʡF,1763.0,1473.0,1220.0,982.0,717.0,276.0,
1938,8:50 am,Light rain. Partly sunny.,"29.62 ""Hg",2 mph,52ʡF,1764.0,1474.0,1221.0,983.0,718.0,277.0,
1939,9:50 am,Light rain. Partly sunny.,"29.65 ""Hg",6 mph,52ʡF,1765.0,1475.0,1222.0,984.0,719.0,278.0,
1940,10:50 am,Fog.,"29.65 ""Hg",5 mph,52ʡF,1766.0,1476.0,1223.0,985.0,720.0,279.0,
1941,11:15 am,Light rain. Broken clouds.,"29.65 ""Hg",7 mph,52ʡF,1767.0,1477.0,1224.0,986.0,721.0,280.0,
1942,11:50 am,Light rain. Partly sunny.,"29.65 ""Hg",7 mph,52ʡF,1768.0,1478.0,1225.0,987.0,722.0,281.0,
1943,12:50 pm,Light rain. Broken clouds.,"29.65 ""Hg",9 mph,52ʡF,1769.0,1479.0,1226.0,988.0,723.0,282.0,
1944,1:50 pm,Light rain. Broken clouds.,"29.68 ""Hg",12 mph,50ʡF,1770.0,1480.0,1227.0,989.0,724.0,283.0,
1945,2:50 pm,Partly sunny.,"29.71 ""Hg",12 mph,48ʡF,1771.0,1481.0,1228.0,990.0,725.0,284.0,
1946,3:24 pm,Light rain. Partly sunny.,"29.71 ""Hg",10 mph,48ʡF,1772.0,1482.0,1229.0,991.0,726.0,285.0,
1947,3:50 pm,Partly sunny.,"29.74 ""Hg",10 mph,48ʡF,1773.0,1483.0,1230.0,992.0,727.0,286.0,
1948,4:50 pm,Passing clouds.,"29.77 ""Hg",8 mph,48ʡF,1774.0,1484.0,1231.0,993.0,728.0,287.0,
1949,5:50 pm,Clear.,"29.80 ""Hg",7 mph,46ʡF,1775.0,1485.0,1232.0,994.0,729.0,288.0,
1950,6:50 pm,Clear.,"29.83 ""Hg",3 mph,45ʡF,1776.0,1486.0,1233.0,995.0,730.0,289.0,
1951,7:50 pm,Clear.,"29.86 ""Hg",3 mph,41ʡF,1777.0,1487.0,1234.0,996.0,731.0,290.0,
1952,8:50 pm,Clear.,"29.89 ""Hg",2 mph,39ʡF,1778.0,1488.0,1235.0,997.0,732.0,291.0,
1953,9:50 pm,Clear.,"29.92 ""Hg",5 mph,39ʡF,1779.0,1489.0,1236.0,998.0,733.0,292.0,
1954,10:50 pm,Clear.,"29.95 ""Hg",2 mph,37ʡF,1780.0,1490.0,1237.0,999.0,734.0,293.0,
1955,11:50 pm,Clear.,"29.98 ""Hg",7 mph,37ʡF,1781.0,1491.0,1238.0,1000.0,735.0,294.0,
1956,"12:50 amFri, Dec 1",Passing clouds.,"29.92 ""Hg",16 mph,37ʡF,1782.0,1492.0,1239.0,1001.0,736.0,295.0,
1957,1:50 am,Passing clouds.,"29.95 ""Hg",16 mph,37ʡF,1783.0,1493.0,1240.0,1002.0,737.0,296.0,
1958,2:50 am,Overcast.,"29.98 ""Hg",14 mph,37ʡF,1784.0,1494.0,1241.0,1003.0,738.0,297.0,
1959,3:50 am,Passing clouds.,"29.98 ""Hg",13 mph,37ʡF,1785.0,1495.0,1242.0,1004.0,739.0,298.0,
1960,4:50 am,Partly cloudy.,"30.01 ""Hg",14 mph,37ʡF,1786.0,1496.0,1243.0,1005.0,740.0,299.0,
1961,5:50 am,Passing clouds.,"30.01 ""Hg",13 mph,37ʡF,1787.0,1497.0,1244.0,1006.0,741.0,300.0,
1962,6:50 am,Passing clouds.,"30.04 ""Hg",16 mph,37ʡF,1788.0,1498.0,1245.0,1007.0,742.0,301.0,
1963,7:50 am,Light rain. Scattered clouds.,"30.07 ""Hg",15 mph,37ʡF,1789.0,1499.0,1246.0,1008.0,743.0,302.0,
1964,8:50 am,Scattered clouds.,"30.09 ""Hg",15 mph,37ʡF,1790.0,1500.0,1247.0,1009.0,744.0,303.0,
1965,9:50 am,Light rain. Scattered clouds.,"30.12 ""Hg",15 mph,39ʡF,1791.0,1501.0,1248.0,1010.0,745.0,304.0,
1966,10:50 am,Scattered showers. Passing clouds.,"30.15 ""Hg",13 mph,41ʡF,1792.0,1502.0,1249.0,1011.0,746.0,305.0,
1967,11:50 am,Passing clouds.,"30.15 ""Hg",14 mph,43ʡF,1793.0,1503.0,1250.0,1012.0,747.0,306.0,
1968,12:50 pm,Passing clouds.,"30.18 ""Hg",13 mph,45ʡF,1794.0,1504.0,1251.0,1013.0,748.0,307.0,
1969,1:50 pm,Passing clouds.,"30.18 ""Hg",15 mph,43ʡF,1795.0,1505.0,1252.0,1014.0,749.0,308.0,
1970,2:50 pm,Scattered clouds.,"30.21 ""Hg",13 mph,43ʡF,1796.0,1506.0,1253.0,1015.0,750.0,309.0,
1971,3:50 pm,Broken clouds.,"30.21 ""Hg",10 mph,41ʡF,1797.0,1507.0,1254.0,1016.0,751.0,310.0,
1972,4:50 pm,Partly cloudy.,"30.24 ""Hg",13 mph,41ʡF,1798.0,1508.0,1255.0,1017.0,752.0,311.0,
1973,5:50 pm,Partly cloudy.,"30.27 ""Hg",9 mph,39ʡF,1799.0,1509.0,1256.0,1018.0,753.0,312.0,
1974,6:50 pm,Light rain. Passing clouds.,"30.27 ""Hg",10 mph,41ʡF,1800.0,1510.0,1257.0,1019.0,754.0,313.0,
1975,7:50 pm,Passing clouds.,"30.27 ""Hg",10 mph,39ʡF,1801.0,1511.0,1258.0,1020.0,755.0,314.0,
1976,8:50 pm,Partly cloudy.,"30.30 ""Hg",9 mph,39ʡF,1802.0,1512.0,1259.0,1021.0,756.0,315.0,
1977,9:50 pm,Passing clouds.,"30.30 ""Hg",8 mph,37ʡF,1803.0,1513.0,1260.0,1022.0,757.0,316.0,
1978,10:50 pm,Overcast.,"30.30 ""Hg",9 mph,39ʡF,1804.0,1514.0,1261.0,1023.0,758.0,317.0,
1979,11:50 pm,Mostly cloudy.,"30.30 ""Hg",7 mph,37ʡF,1805.0,1515.0,1262.0,1024.0,759.0,318.0,
1980,"12:50 amSat, Dec 1",Partly cloudy.,"29.83 ""Hg",6 mph,43ʡF,1806.0,1516.0,1263.0,1025.0,760.0,319.0,
1981,1:50 am,Passing clouds.,"29.83 ""Hg",6 mph,43ʡF,1807.0,1517.0,1264.0,1026.0,761.0,320.0,
1982,2:50 am,Passing clouds.,"29.80 ""Hg",6 mph,45ʡF,1808.0,1518.0,1265.0,1027.0,762.0,321.0,
1983,3:50 am,Mostly cloudy.,"29.77 ""Hg",7 mph,46ʡF,1809.0,1519.0,1266.0,1028.0,763.0,322.0,
1984,4:50 am,Partly cloudy.,"29.74 ""Hg",3 mph,46ʡF,1810.0,1520.0,1267.0,1029.0,764.0,323.0,
1985,5:50 am,Passing clouds.,"29.74 ""Hg",6 mph,46ʡF,1811.0,1521.0,1268.0,1030.0,765.0,324.0,
1986,6:50 am,Light rain. Passing clouds.,"29.71 ""Hg",6 mph,48ʡF,1812.0,1522.0,1269.0,1031.0,766.0,325.0,
1987,7:50 am,Rain. Mostly cloudy.,"29.68 ""Hg",8 mph,48ʡF,1813.0,1523.0,1270.0,1032.0,767.0,326.0,
1988,8:50 am,Rain. Mostly cloudy.,"29.65 ""Hg",12 mph,48ʡF,1814.0,1524.0,1271.0,1033.0,768.0,327.0,
1989,9:50 am,Light rain. Mostly cloudy.,"29.62 ""Hg",15 mph,50ʡF,1815.0,1525.0,1272.0,1034.0,769.0,328.0,
1990,10:25 am,Drizzle. Mostly cloudy.,"29.59 ""Hg",13 mph,50ʡF,1816.0,1526.0,1273.0,1035.0,770.0,329.0,
1991,10:50 am,Drizzle. Mostly cloudy.,"29.59 ""Hg",14 mph,50ʡF,1817.0,1527.0,1274.0,1036.0,771.0,330.0,
1992,11:05 am,Mostly cloudy.,"29.56 ""Hg",14 mph,52ʡF,1818.0,1528.0,1275.0,1037.0,772.0,331.0,
1993,11:50 am,Drizzle. Mostly cloudy.,"29.53 ""Hg",9 mph,52ʡF,1819.0,1529.0,1276.0,1038.0,773.0,332.0,
1994,12:50 pm,Drizzle. Broken clouds.,"29.50 ""Hg",14 mph,54ʡF,1820.0,1530.0,1277.0,1039.0,774.0,333.0,
1995,1:50 pm,Drizzle. Mostly cloudy.,"29.50 ""Hg",10 mph,54ʡF,1821.0,1531.0,1278.0,1040.0,775.0,334.0,
1996,2:33 pm,Drizzle. Partly sunny.,"29.50 ""Hg",12 mph,55ʡF,1822.0,1532.0,1279.0,1041.0,776.0,335.0,
1997,2:50 pm,Broken clouds.,"29.47 ""Hg",12 mph,55ʡF,1823.0,1533.0,1280.0,1042.0,777.0,336.0,
1998,3:50 pm,Partly sunny.,"29.50 ""Hg",10 mph,54ʡF,1824.0,1534.0,1281.0,1043.0,778.0,337.0,
1999,4:21 pm,Passing clouds.,"29.50 ""Hg",9 mph,54ʡF,1825.0,1535.0,1282.0,1044.0,779.0,338.0,
2000,4:50 pm,Partly cloudy.,"29.50 ""Hg",10 mph,54ʡF,1826.0,1536.0,1283.0,1045.0,780.0,339.0,
2001,5:50 pm,Passing clouds.,"29.47 ""Hg",9 mph,54ʡF,1827.0,1537.0,1284.0,1046.0,781.0,340.0,
2002,6:50 pm,Passing clouds.,"29.50 ""Hg",10 mph,54ʡF,1828.0,1538.0,1285.0,1047.0,782.0,341.0,
2003,7:50 pm,Partly cloudy.,"29.47 ""Hg",8 mph,54ʡF,1829.0,1539.0,1286.0,1048.0,783.0,342.0,
2004,8:50 pm,Passing clouds.,"29.47 ""Hg",9 mph,54ʡF,1830.0,1540.0,1287.0,1049.0,784.0,343.0,
2005,9:50 pm,Overcast.,"29.47 ""Hg",9 mph,54ʡF,1831.0,1541.0,1288.0,1050.0,785.0,344.0,
2006,10:50 pm,Partly cloudy.,"29.45 ""Hg",8 mph,52ʡF,1832.0,1542.0,1289.0,1051.0,786.0,345.0,
2007,11:50 pm,Passing clouds.,"29.42 ""Hg",5 mph,52ʡF,1833.0,1543.0,1290.0,1052.0,787.0,346.0,
2008,"12:50 amMon, Jun 1",Clear.,"29.92 ""Hg",10 mph,46ʡF,1834.0,1544.0,1291.0,1053.0,788.0,347.0,0.0
2009,1:50 am,Passing clouds.,"29.92 ""Hg",6 mph,45ʡF,1835.0,1545.0,1292.0,1054.0,789.0,348.0,1.0
2010,2:50 am,Passing clouds.,"29.95 ""Hg",6 mph,45ʡF,1836.0,1546.0,1293.0,1055.0,790.0,349.0,2.0
2011,3:50 am,Passing clouds.,"29.95 ""Hg",5 mph,45ʡF,1837.0,1547.0,1294.0,1056.0,791.0,350.0,3.0
2012,4:50 am,Passing clouds.,"29.95 ""Hg",7 mph,45ʡF,1838.0,1548.0,1295.0,1057.0,792.0,351.0,4.0
2013,5:50 am,Partly sunny.,"29.95 ""Hg",5 mph,45ʡF,1839.0,1549.0,1296.0,1058.0,793.0,352.0,5.0
2014,6:50 am,Broken clouds.,"29.98 ""Hg",6 mph,48ʡF,1840.0,1550.0,1297.0,1059.0,794.0,353.0,6.0
2015,7:50 am,Sunny.,"29.98 ""Hg",9 mph,50ʡF,1841.0,1551.0,1298.0,1060.0,795.0,354.0,7.0
2016,8:50 am,Partly sunny.,"29.98 ""Hg",13 mph,54ʡF,1842.0,1552.0,1299.0,1061.0,796.0,355.0,8.0
2017,9:50 am,Broken clouds.,"29.98 ""Hg",16 mph,55ʡF,1843.0,1553.0,1300.0,1062.0,797.0,356.0,9.0
2018,10:50 am,Scattered clouds.,"29.95 ""Hg",16 mph,57ʡF,1844.0,1554.0,1301.0,1063.0,798.0,357.0,10.0
2019,11:50 am,Scattered clouds.,"29.95 ""Hg",15 mph,61ʡF,1845.0,1555.0,1302.0,1064.0,799.0,358.0,11.0
2020,12:50 pm,Passing clouds.,"29.92 ""Hg",18 mph,61ʡF,1846.0,1556.0,1303.0,1065.0,800.0,359.0,12.0
2021,1:50 pm,Broken clouds.,"29.89 ""Hg",18 mph,59ʡF,1847.0,1557.0,1304.0,1066.0,801.0,360.0,13.0
2022,2:50 pm,Partly sunny.,"29.89 ""Hg",17 mph,57ʡF,1848.0,1558.0,1305.0,1067.0,802.0,361.0,14.0
2023,3:50 pm,Overcast.,"29.89 ""Hg",21 mph,57ʡF,1849.0,1559.0,1306.0,1068.0,803.0,362.0,15.0
2024,4:50 pm,More clouds than sun.,"29.89 ""Hg",18 mph,55ʡF,1850.0,1560.0,1307.0,1069.0,804.0,363.0,16.0
2025,5:50 pm,Light rain. Broken clouds.,"29.83 ""Hg",15 mph,55ʡF,1851.0,1561.0,1308.0,1070.0,805.0,364.0,17.0
2026,6:50 pm,Broken clouds.,"29.80 ""Hg",23 mph,55ʡF,1852.0,1562.0,1309.0,1071.0,806.0,365.0,18.0
2027,7:50 pm,Light rain. Mostly cloudy.,"29.77 ""Hg",21 mph,54ʡF,1853.0,1563.0,1310.0,1072.0,807.0,366.0,19.0
2028,8:50 pm,Light rain. Overcast.,"29.74 ""Hg",18 mph,54ʡF,1854.0,1564.0,1311.0,1073.0,808.0,367.0,20.0
2029,9:50 pm,Overcast.,"29.71 ""Hg",20 mph,52ʡF,1855.0,1565.0,1312.0,1074.0,809.0,368.0,21.0
2030,10:50 pm,Passing clouds.,"29.68 ""Hg",21 mph,52ʡF,1856.0,1566.0,1313.0,1075.0,810.0,369.0,22.0
2031,11:50 pm,Passing clouds.,"29.65 ""Hg",20 mph,52ʡF,1857.0,1567.0,1314.0,1076.0,811.0,370.0,23.0
2032,"12:50 amWed, Jun 1",Low clouds.,"30.09 ""Hg",10 mph,54ʡF,1858.0,1568.0,1315.0,1077.0,812.0,371.0,24.0
2033,1:50 am,Low clouds.,"30.09 ""Hg",13 mph,54ʡF,1859.0,1569.0,1316.0,1078.0,813.0,372.0,25.0
2034,2:50 am,Low clouds.,"30.09 ""Hg",15 mph,54ʡF,1860.0,1570.0,1317.0,1079.0,814.0,373.0,26.0
2035,3:50 am,Low clouds.,"30.09 ""Hg",12 mph,55ʡF,1861.0,1571.0,1318.0,1080.0,815.0,374.0,27.0
2036,4:50 am,Low clouds.,"30.09 ""Hg",14 mph,54ʡF,1862.0,1572.0,1319.0,1081.0,816.0,375.0,28.0
2037,5:50 am,Low clouds.,"30.12 ""Hg",10 mph,55ʡF,1863.0,1573.0,1320.0,1082.0,817.0,376.0,29.0
2038,6:50 am,Drizzle. Partly sunny.,"30.12 ""Hg",10 mph,55ʡF,1864.0,1574.0,1321.0,1083.0,818.0,377.0,30.0
2039,7:50 am,Low clouds.,"30.15 ""Hg",12 mph,55ʡF,1865.0,1575.0,1322.0,1084.0,819.0,378.0,31.0
2040,8:50 am,Low clouds.,"30.15 ""Hg",10 mph,55ʡF,1866.0,1576.0,1323.0,1085.0,820.0,379.0,32.0
2041,9:50 am,Drizzle. Low clouds.,"30.15 ""Hg",15 mph,55ʡF,1867.0,1577.0,1324.0,1086.0,821.0,380.0,33.0
2042,10:50 am,Low clouds.,"30.15 ""Hg",18 mph,55ʡF,1868.0,1578.0,1325.0,1087.0,822.0,381.0,34.0
2043,11:50 am,Low clouds.,"30.15 ""Hg",17 mph,55ʡF,1869.0,1579.0,1326.0,1088.0,823.0,382.0,35.0
2044,12:50 pm,Overcast.,"30.15 ""Hg",15 mph,57ʡF,1870.0,1580.0,1327.0,1089.0,824.0,383.0,36.0
2045,1:50 pm,Low clouds.,"30.15 ""Hg",17 mph,55ʡF,1871.0,1581.0,1328.0,1090.0,825.0,384.0,37.0
2046,2:50 pm,Drizzle. Low clouds.,"30.18 ""Hg",13 mph,55ʡF,1872.0,1582.0,1329.0,1091.0,826.0,385.0,38.0
2047,3:50 pm,Mostly cloudy.,"30.18 ""Hg",15 mph,55ʡF,1873.0,1583.0,1330.0,1092.0,827.0,386.0,39.0
2048,4:50 pm,Mostly cloudy.,"30.15 ""Hg",15 mph,55ʡF,1874.0,1584.0,1331.0,1093.0,828.0,387.0,40.0
2049,5:50 pm,Mostly cloudy.,"30.15 ""Hg",17 mph,55ʡF,1875.0,1585.0,1332.0,1094.0,829.0,388.0,41.0
2050,6:50 pm,Low clouds.,"30.15 ""Hg",15 mph,55ʡF,1876.0,1586.0,1333.0,1095.0,830.0,389.0,42.0
2051,7:50 pm,Mostly cloudy.,"30.15 ""Hg",14 mph,55ʡF,1877.0,1587.0,1334.0,1096.0,831.0,390.0,43.0
2052,8:50 pm,Low clouds.,"30.15 ""Hg",17 mph,54ʡF,1878.0,1588.0,1335.0,1097.0,832.0,391.0,44.0
2053,9:50 pm,Low clouds.,"30.18 ""Hg",17 mph,54ʡF,1879.0,1589.0,1336.0,1098.0,833.0,392.0,45.0
2054,10:50 pm,Low clouds.,"30.18 ""Hg",17 mph,52ʡF,1880.0,1590.0,1337.0,1099.0,834.0,393.0,46.0
2055,11:50 pm,Low clouds.,"30.18 ""Hg",17 mph,52ʡF,1881.0,1591.0,1338.0,1100.0,835.0,394.0,47.0
2056,"12:50 amWed, Jul 1",Clear.,"29.95 ""Hg",9 mph,70ʡF,1882.0,1592.0,1339.0,1101.0,836.0,395.0,48.0
2057,1:50 am,Clear.,"29.92 ""Hg",12 mph,70ʡF,1883.0,1593.0,1340.0,1102.0,837.0,396.0,49.0
2058,2:50 am,Partly cloudy.,"29.89 ""Hg",10 mph,72ʡF,1884.0,1594.0,1341.0,1103.0,838.0,397.0,50.0
2059,3:50 am,Passing clouds.,"29.92 ""Hg",6 mph,70ʡF,1885.0,1595.0,1342.0,1104.0,839.0,398.0,51.0
2060,4:50 am,Clear.,"29.92 ""Hg",6 mph,70ʡF,1886.0,1596.0,1343.0,1105.0,840.0,399.0,52.0
2061,5:50 am,Sunny.,"29.92 ""Hg",5 mph,68ʡF,1887.0,1597.0,1344.0,1106.0,841.0,400.0,53.0
2062,6:50 am,Sunny.,"29.89 ""Hg",8 mph,72ʡF,1888.0,1598.0,1345.0,1107.0,842.0,401.0,54.0
2063,7:50 am,Sunny.,"29.89 ""Hg",8 mph,77ʡF,1889.0,1599.0,1346.0,1108.0,843.0,402.0,55.0
2064,8:50 am,Sunny.,"29.89 ""Hg",10 mph,82ʡF,1890.0,1600.0,1347.0,1109.0,844.0,403.0,56.0
2065,9:50 am,Sunny.,"29.86 ""Hg",12 mph,88ʡF,1891.0,1601.0,1348.0,1110.0,845.0,404.0,57.0
2066,10:50 am,Sunny.,"29.86 ""Hg",16 mph,91ʡF,1892.0,1602.0,1349.0,1111.0,846.0,405.0,58.0
2067,11:50 am,Sunny.,"29.86 ""Hg",16 mph,91ʡF,1893.0,1603.0,1350.0,1112.0,847.0,406.0,59.0
2068,12:50 pm,Sunny.,"29.86 ""Hg",12 mph,86ʡF,1894.0,1604.0,1351.0,1113.0,848.0,407.0,60.0
2069,1:50 pm,Sunny.,"29.83 ""Hg",17 mph,91ʡF,1895.0,1605.0,1352.0,1114.0,849.0,408.0,61.0
2070,2:50 pm,Sunny.,"29.83 ""Hg",16 mph,95ʡF,1896.0,1606.0,1353.0,1115.0,850.0,409.0,62.0
2071,3:50 pm,Sunny.,"29.83 ""Hg",16 mph,93ʡF,1897.0,1607.0,1354.0,1116.0,851.0,410.0,63.0
2072,4:50 pm,Sunny.,"29.83 ""Hg",14 mph,95ʡF,1898.0,1608.0,1355.0,1117.0,852.0,411.0,64.0
2073,5:50 pm,Sunny.,"29.80 ""Hg",15 mph,93ʡF,1899.0,1609.0,1356.0,1118.0,853.0,412.0,65.0
2074,6:50 pm,Sunny.,"29.83 ""Hg",13 mph,90ʡF,1900.0,1610.0,1357.0,1119.0,854.0,413.0,66.0
2075,7:50 pm,Sunny.,"29.83 ""Hg",9 mph,88ʡF,1901.0,1611.0,1358.0,1120.0,855.0,414.0,67.0
2076,8:50 pm,Sunny.,"29.86 ""Hg",10 mph,82ʡF,1902.0,1612.0,1359.0,1121.0,856.0,415.0,68.0
2077,9:50 pm,Sunny.,"29.89 ""Hg",8 mph,81ʡF,1903.0,1613.0,1360.0,1122.0,857.0,416.0,69.0
2078,10:50 pm,Clear.,"29.92 ""Hg",9 mph,77ʡF,1904.0,1614.0,1361.0,1123.0,858.0,417.0,70.0
2079,11:50 pm,Clear.,"29.92 ""Hg",8 mph,73ʡF,1905.0,1615.0,1362.0,1124.0,859.0,418.0,71.0
2080,"12:50 amFri, Jul 1",Passing clouds.,"29.77 ""Hg",15 mph,61ʡF,1906.0,1616.0,1363.0,1125.0,860.0,419.0,72.0
2081,1:50 am,Partly cloudy.,"29.77 ""Hg",16 mph,61ʡF,1907.0,1617.0,1364.0,1126.0,861.0,420.0,73.0
2082,2:50 am,Passing clouds.,"29.77 ""Hg",14 mph,61ʡF,1908.0,1618.0,1365.0,1127.0,862.0,421.0,74.0
